Time Around Treatment,Treatment Number,Date,Day of Week,Hour,WorkGroup,Desk,TotalEnergy,Desk_Indicator,NetEnergy,Name,Deviation,Treatment0,Treatment1,Treatment2,Weekend_Indicator,Treatment_Indicator,cTAT,TreatmentArray,LoginCount,DurationCount
1,2,2018-08-05,Sunday,6.0,WORKGROUP-01,DESK-3,1.55,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,7.0,WORKGROUP-01,DESK-3,1.55,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,8.0,WORKGROUP-01,DESK-3,1.55,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,9.0,WORKGROUP-01,DESK-3,1.21,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,10.0,WORKGROUP-01,DESK-3,0.08,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,11.0,WORKGROUP-01,DESK-3,0.08,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,12.0,WORKGROUP-01,DESK-3,0.08,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,13.0,WORKGROUP-01,DESK-3,0.08,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,14.0,WORKGROUP-01,DESK-3,0.14,13,0.06000000000000001,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,15.0,WORKGROUP-01,DESK-3,0.14,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,16.0,WORKGROUP-01,DESK-3,0.14,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,17.0,WORKGROUP-01,DESK-3,0.14,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,18.0,WORKGROUP-01,DESK-3,0.16,13,0.01999999999999999,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,19.0,WORKGROUP-01,DESK-3,71.05,13,70.89,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,20.0,WORKGROUP-01,DESK-3,137.62,13,66.57000000000001,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,21.0,WORKGROUP-01,DESK-3,207.39,13,69.76999999999998,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,22.0,WORKGROUP-01,DESK-3,230.41,13,23.02000000000001,Ken,169.93,A,A,B,1,0,-3,A,,
1,2,2018-08-05,Sunday,23.0,WORKGROUP-01,DESK-3,234.01,13,3.5999999999999943,Ken,169.93,A,A,B,1,0,-3,A,,
2,2,2018-08-06,Monday,0.0,WORKGROUP-01,DESK-3,282.95,13,48.94,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,1.0,WORKGROUP-01,DESK-3,297.67,13,14.720000000000027,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,2.0,WORKGROUP-01,DESK-3,314.05,13,16.379999999999995,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,3.0,WORKGROUP-01,DESK-3,332.97,13,18.920000000000016,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,4.0,WORKGROUP-01,DESK-3,360.17,13,27.19999999999999,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,5.0,WORKGROUP-01,DESK-3,368.85,13,8.680000000000007,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,6.0,WORKGROUP-01,DESK-3,368.85,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,7.0,WORKGROUP-01,DESK-3,368.85,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,8.0,WORKGROUP-01,DESK-3,368.85,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,9.0,WORKGROUP-01,DESK-3,82.76,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,10.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,11.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,12.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,13.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,14.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,15.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,16.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,17.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,18.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,19.0,WORKGROUP-01,DESK-3,49.4,13,49.4,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,20.0,WORKGROUP-01,DESK-3,57.91,13,8.509999999999998,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,21.0,WORKGROUP-01,DESK-3,60.94,13,3.030000000000001,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,22.0,WORKGROUP-01,DESK-3,62.76,13,1.8200000000000003,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
2,2,2018-08-06,Monday,23.0,WORKGROUP-01,DESK-3,78.09,13,15.330000000000005,Ken,169.93,A,A,B,0,0,-2,A,3.0,2.0
3,2,2018-08-07,Tuesday,0.0,WORKGROUP-01,DESK-3,78.11,13,0.01999999999999602,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,1.0,WORKGROUP-01,DESK-3,208.41,13,130.3,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,2.0,WORKGROUP-01,DESK-3,208.41,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,3.0,WORKGROUP-01,DESK-3,326.62,13,118.21000000000001,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,4.0,WORKGROUP-01,DESK-3,356.85,13,30.230000000000018,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,5.0,WORKGROUP-01,DESK-3,356.85,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,6.0,WORKGROUP-01,DESK-3,356.85,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,7.0,WORKGROUP-01,DESK-3,356.85,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,8.0,WORKGROUP-01,DESK-3,356.85,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,9.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,10.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,11.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,12.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,13.0,WORKGROUP-01,DESK-3,0.26,13,0.26,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,14.0,WORKGROUP-01,DESK-3,0.26,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,15.0,WORKGROUP-01,DESK-3,0.26,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,16.0,WORKGROUP-01,DESK-3,0.26,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,17.0,WORKGROUP-01,DESK-3,0.26,13,0.0,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,18.0,WORKGROUP-01,DESK-3,0.28,13,0.020000000000000018,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,19.0,WORKGROUP-01,DESK-3,44.04,13,43.76,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,20.0,WORKGROUP-01,DESK-3,106.75,13,62.71,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,21.0,WORKGROUP-01,DESK-3,170.69,13,63.94,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,22.0,WORKGROUP-01,DESK-3,190.17,13,19.47999999999999,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
3,2,2018-08-07,Tuesday,23.0,WORKGROUP-01,DESK-3,213.13,13,22.960000000000008,Ken,169.93,A,A,B,0,0,-1,A,2.0,0.0
4,2,2018-08-08,Wednesday,0.0,WORKGROUP-01,DESK-3,276.1,13,62.97000000000003,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,1.0,WORKGROUP-01,DESK-3,340.56,13,64.45999999999998,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,2.0,WORKGROUP-01,DESK-3,355.73,13,15.170000000000016,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,3.0,WORKGROUP-01,DESK-3,369.15,13,13.419999999999959,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,4.0,WORKGROUP-01,DESK-3,379.95,13,10.800000000000011,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,5.0,WORKGROUP-01,DESK-3,379.95,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,6.0,WORKGROUP-01,DESK-3,379.95,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,7.0,WORKGROUP-01,DESK-3,379.95,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,8.0,WORKGROUP-01,DESK-3,380.03,13,0.07999999999998408,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,9.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,10.0,WORKGROUP-01,DESK-3,0.06,13,0.06,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,11.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,12.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,13.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,14.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,15.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,16.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,17.0,WORKGROUP-01,DESK-3,0.14,13,0.08000000000000002,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,18.0,WORKGROUP-01,DESK-3,6.9,13,6.760000000000001,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,19.0,WORKGROUP-01,DESK-3,7.17,13,0.2699999999999996,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,20.0,WORKGROUP-01,DESK-3,7.17,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,21.0,WORKGROUP-01,DESK-3,7.17,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,22.0,WORKGROUP-01,DESK-3,7.17,13,0.0,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
4,2,2018-08-08,Wednesday,23.0,WORKGROUP-01,DESK-3,7.23,13,0.0600000000000005,Ken,169.93,A,A,B,0,1,0,A,5.0,6.0
5,2,2018-08-09,Thursday,0.0,WORKGROUP-01,DESK-3,7.23,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,1.0,WORKGROUP-01,DESK-3,7.36,13,0.1299999999999999,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,2.0,WORKGROUP-01,DESK-3,7.36,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,3.0,WORKGROUP-01,DESK-3,7.36,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,4.0,WORKGROUP-01,DESK-3,7.36,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,5.0,WORKGROUP-01,DESK-3,7.36,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,6.0,WORKGROUP-01,DESK-3,7.63,13,0.2699999999999996,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,7.0,WORKGROUP-01,DESK-3,7.63,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,8.0,WORKGROUP-01,DESK-3,7.63,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,9.0,WORKGROUP-01,DESK-3,7.63,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,10.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,11.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,12.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,13.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,14.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,15.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,16.0,WORKGROUP-01,DESK-3,0.26,13,0.26,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,17.0,WORKGROUP-01,DESK-3,0.26,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,18.0,WORKGROUP-01,DESK-3,0.26,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,19.0,WORKGROUP-01,DESK-3,68.82,13,68.55999999999999,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,20.0,WORKGROUP-01,DESK-3,68.82,13,0.0,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,21.0,WORKGROUP-01,DESK-3,134.95,13,66.13,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,22.0,WORKGROUP-01,DESK-3,137.67,13,2.719999999999999,Ken,169.93,A,A,B,0,1,1,A,,
5,2,2018-08-09,Thursday,23.0,WORKGROUP-01,DESK-3,166.98,13,29.310000000000002,Ken,169.93,A,A,B,0,1,1,A,,
6,2,2018-08-10,Friday,0.0,WORKGROUP-01,DESK-3,183.96,13,16.980000000000018,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,1.0,WORKGROUP-01,DESK-3,249.13,13,65.16999999999999,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,2.0,WORKGROUP-01,DESK-3,249.13,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,3.0,WORKGROUP-01,DESK-3,381.76,13,132.63,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,4.0,WORKGROUP-01,DESK-3,407.85,13,26.090000000000032,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,5.0,WORKGROUP-01,DESK-3,407.85,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,6.0,WORKGROUP-01,DESK-3,407.87,13,0.01999999999998181,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,7.0,WORKGROUP-01,DESK-3,407.87,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,8.0,WORKGROUP-01,DESK-3,407.87,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,9.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,10.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,11.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,12.0,WORKGROUP-01,DESK-3,0.27,13,0.27,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,13.0,WORKGROUP-01,DESK-3,0.27,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,14.0,WORKGROUP-01,DESK-3,0.27,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,15.0,WORKGROUP-01,DESK-3,0.27,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,16.0,WORKGROUP-01,DESK-3,0.27,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,17.0,WORKGROUP-01,DESK-3,0.27,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,18.0,WORKGROUP-01,DESK-3,0.34,13,0.07,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,19.0,WORKGROUP-01,DESK-3,0.34,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,20.0,WORKGROUP-01,DESK-3,0.34,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,21.0,WORKGROUP-01,DESK-3,0.4,13,0.06,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,22.0,WORKGROUP-01,DESK-3,0.4,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
6,2,2018-08-10,Friday,23.0,WORKGROUP-01,DESK-3,0.4,13,0.0,Ken,169.93,A,A,B,0,1,2,A,4.0,2.0
7,2,2018-08-11,Saturday,0.0,WORKGROUP-01,DESK-3,0.4,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,1.0,WORKGROUP-01,DESK-3,0.4,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,2.0,WORKGROUP-01,DESK-3,0.4,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,3.0,WORKGROUP-01,DESK-3,0.4,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,4.0,WORKGROUP-01,DESK-3,0.4,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,5.0,WORKGROUP-01,DESK-3,0.4,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,6.0,WORKGROUP-01,DESK-3,0.4,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,7.0,WORKGROUP-01,DESK-3,0.5,13,0.09999999999999998,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,8.0,WORKGROUP-01,DESK-3,0.5,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,9.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,10.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,11.0,WORKGROUP-01,DESK-3,0.06,13,0.06,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,12.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,13.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,14.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,15.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,16.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,17.0,WORKGROUP-01,DESK-3,0.08,13,0.020000000000000004,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,18.0,WORKGROUP-01,DESK-3,0.08,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,19.0,WORKGROUP-01,DESK-3,0.08,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,20.0,WORKGROUP-01,DESK-3,0.08,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,21.0,WORKGROUP-01,DESK-3,0.08,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,22.0,WORKGROUP-01,DESK-3,0.08,13,0.0,Ken,169.93,A,A,B,1,1,3,A,,
7,2,2018-08-11,Saturday,23.0,WORKGROUP-01,DESK-3,0.35,13,0.26999999999999996,Ken,169.93,A,A,B,1,1,3,A,,
1,3,2018-08-19,Sunday,0.0,WORKGROUP-01,DESK-3,0.02,13,,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,1.0,WORKGROUP-01,DESK-3,0.04,13,0.02,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,2.0,WORKGROUP-01,DESK-3,0.04,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,3.0,WORKGROUP-01,DESK-3,0.04,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,4.0,WORKGROUP-01,DESK-3,0.36,13,0.32,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,5.0,WORKGROUP-01,DESK-3,0.36,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,6.0,WORKGROUP-01,DESK-3,0.36,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,7.0,WORKGROUP-01,DESK-3,0.36,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,8.0,WORKGROUP-01,DESK-3,0.38,13,0.020000000000000018,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,9.0,WORKGROUP-01,DESK-3,0.06,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,10.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,11.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,12.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,13.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,14.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,15.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,16.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,17.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,18.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,19.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,20.0,WORKGROUP-01,DESK-3,0.0,13,0.0,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,21.0,WORKGROUP-01,DESK-3,0.07,13,0.07,Ken,169.93,A,A,B,1,0,-3,A,,
1,3,2018-08-19,Sunday,22.0,WORKGROUP-01,DESK-3,6.28,13,6.21,Ken,169.93,A,A,B,1,0,-3,A,,
